Month,Year,Season,Block,TotalLegalsRetained,TotalTrapsPulled,meanDepth,maxDepth
11,2015,2015-16,664,559,2012,41.05555556,95
11,2015,2015-16,665,2105,5089,38.66129032,60
11,2015,2015-16,666,272,613,52.14285714,70
11,2015,2015-16,680,1487,5923,86.28571429,150
11,2015,2015-16,681,1303,3353,60.71428571,150
11,2015,2015-16,682,206,757,46.53846154,90
11,2015,2015-16,683,740,2787,51.06060606,145
11,2015,2015-16,684,3659,4378,96.78571429,150
11,2015,2015-16,685,3667,6136,75.95959596,145
11,2015,2015-16,686,330,980,59.13043478,70
11,2015,2015-16,687,414,781,56,80
11,2015,2015-16,688,1786,3830,59.38596491,253
11,2015,2015-16,689,1018,2324,57.30952381,158
11,2015,2015-16,690,280,1500,72.5,80
11,2015,2015-16,702,81,103,190,190
11,2015,2015-16,707,356,401,109.4444444,150
11,2015,2015-16,708,2274,7721,66,130
11,2015,2015-16,709,729,2008,53.72340426,100
11,2015,2015-16,710,1171,1984,46.25,90
11,2015,2015-16,711,1124,2175,43.39473684,71
11,2015,2015-16,712,1215,3383,52.51351351,258
11,2015,2015-16,715,40,606,62.85714286,90
11,2015,2015-16,717,33,150,80,80
11,2015,2015-16,718,134,530,43.55555556,60
11,2015,2015-16,719,2250,12468,77.046875,258
11,2015,2015-16,720,1506,4279,70.48648649,150
11,2015,2015-16,729,11,181,80,80
11,2015,2015-16,735,87,595,36,100
11,2015,2015-16,737,902,2247,67.55813953,135
11,2015,2015-16,738,1292,5441,43.92079208,100
11,2015,2015-16,739,129,531,54.61111111,100
11,2015,2015-16,740,532,1565,97.8125,120
11,2015,2015-16,741,10,120,90,90
11,2015,2015-16,750,39,379,45.5,52
11,2015,2015-16,755,1,7,25,25
11,2015,2015-16,756,2242,11514,38.4137931,70
11,2015,2015-16,757,2323,10032,43.51369863,200
11,2015,2015-16,758,20,168,30,30
11,2015,2015-16,761,268,2477,42.94117647,90
11,2015,2015-16,762,1856,7318,55.5326087,180
11,2015,2015-16,765,2366,7422,54.69387755,100
11,2015,2015-16,768,7,20,20,20
11,2015,2015-16,801,411,1940,49.26470588,180
11,2015,2015-16,802,158,760,42.5,50
11,2015,2015-16,807,319,1507,77.66666667,200
11,2015,2015-16,813,3879,8315,65.47619048,130
11,2015,2015-16,814,1679,3647,72.22222222,120
11,2015,2015-16,821,1050,2362,49.74358974,180
11,2015,2015-16,822,1144,3782,42.23611111,150
11,2015,2015-16,829,1690,1197,60.46875,180
11,2015,2015-16,842,507,1737,57.01612903,180
11,2015,2015-16,849,384,557,165.5555556,180
11,2015,2015-16,850,2889,2342,55.30769231,180
11,2015,2015-16,856,44,25,25,25
11,2015,2015-16,859,29,64,40,40
11,2015,2015-16,860,19763,55242,62.64492754,200
11,2015,2015-16,861,472,1325,59.29411765,80
11,2015,2015-16,866,17,64,50,50
11,2015,2015-16,867,867,1570,77.5,160
11,2015,2015-16,869,42,75,40,40
11,2015,2015-16,877,2187,3586,54.71428571,70
11,2015,2015-16,878,1063,1573,64,100
11,2015,2015-16,880,4,8,60,60
11,2015,2015-16,889,10,33,100,100
11,2015,2015-16,897,165,586,84.28571429,100
11,2016,2016-17,650,11,50,20,20
11,2016,2016-17,651,12,14,35,35
11,2016,2016-17,652,858,2967,42.3877551,85
11,2016,2016-17,653,1343,4493,31.31958763,85
11,2016,2016-17,654,2957,7576,34.84444444,110
11,2016,2016-17,655,1174,3076,30.6875,258
11,2016,2016-17,656,168,390,52.22222222,60
11,2016,2016-17,658,110,245,35,35
11,2016,2016-17,664,296,1436,38.375,65
11,2016,2016-17,665,1086,1990,32.91666667,40
11,2016,2016-17,666,66,225,76.33333333,85
11,2016,2016-17,667,4,90,45,45
11,2016,2016-17,680,700,3990,72.96428571,153
11,2016,2016-17,681,1806,4719,81.51515152,150
11,2016,2016-17,682,170,770,24.70588235,60
11,2016,2016-17,683,233,1100,57.75,100
11,2016,2016-17,684,2172,4224,97.5,150
11,2016,2016-17,685,2104,4838,68.02197802,260
11,2016,2016-17,686,554,1300,53.51851852,70
11,2016,2016-17,687,495,1555,62.16666667,200
11,2016,2016-17,688,804,3622,50.3442623,80
11,2016,2016-17,689,1058,3860,53.08196721,80
11,2016,2016-17,690,136,735,42,60
11,2016,2016-17,697,37,30,60,60
11,2016,2016-17,707,223,576,84.33333333,150
11,2016,2016-17,708,3365,10130,53.89090909,200
11,2016,2016-17,709,837,2697,41.09375,110
11,2016,2016-17,710,868,2567,38.16363636,80
11,2016,2016-17,711,937,3659,38.92982456,80
11,2016,2016-17,712,756,3353,45.56818182,70
11,2016,2016-17,718,183,484,42.61111111,59
11,2016,2016-17,719,3588,11570,73.26143791,185
11,2016,2016-17,720,2038,5155,63.76595745,250
11,2016,2016-17,729,36,133,35,35
11,2016,2016-17,737,378,1230,29.3,46
11,2016,2016-17,738,1177,4684,34.04166667,68
11,2016,2016-17,739,203,1140,57.11764706,100
11,2016,2016-17,740,227,1917,99.61538462,100
11,2016,2016-17,745,8,26,65,65
11,2016,2016-17,749,10,42,185,185
11,2016,2016-17,750,40,190,70,100
11,2016,2016-17,752,37,115,50,50
11,2016,2016-17,756,2500,10994,36.4245283,50
11,2016,2016-17,757,1405,8414,37.73584906,80
11,2016,2016-17,758,10,137,40,40
11,2016,2016-17,759,4,75,40,40
11,2016,2016-17,761,42,846,53.63636364,60
11,2016,2016-17,762,1025,3700,44.87179487,60
11,2016,2016-17,765,3488,4552,64.52272727,160
11,2016,2016-17,767,111,145,42.66666667,50
11,2016,2016-17,769,62,100,80,80
11,2016,2016-17,800,10,40,70,70
11,2016,2016-17,801,809,2568,38.47222222,50
11,2016,2016-17,802,386,987,32.14285714,70
11,2016,2016-17,807,100,635,52.91666667,60
11,2016,2016-17,813,3207,9582,59.60784314,100
11,2016,2016-17,814,880,2262,77.23529412,120
11,2016,2016-17,817,53,80,60,60
11,2016,2016-17,821,512,1774,45.85365854,180
11,2016,2016-17,822,543,2122,41.53333333,70
11,2016,2016-17,829,474,1242,71.04166667,195
11,2016,2016-17,842,345,1673,59.51923077,150
11,2016,2016-17,843,13,50,27.5,30
11,2016,2016-17,849,615,1338,131.25,195
11,2016,2016-17,850,3404,4260,73.36470588,180
11,2016,2016-17,856,68,39,40,40
11,2016,2016-17,860,14734,43195,62.50877193,200
11,2016,2016-17,867,261,286,160.9090909,220
11,2016,2016-17,877,614,2007,50.28571429,70
11,2016,2016-17,878,300,740,59.28571429,80
11,2016,2016-17,889,40,76,110,110
11,2016,2016-17,897,397,2200,81,95
11,2017,2017-18,651,264,300,33.33333333,45
11,2017,2017-18,652,655,1266,28.80952381,40
11,2017,2017-18,653,2509,4394,29.03125,88
11,2017,2017-18,654,3741,6486,28.88888889,60
11,2017,2017-18,655,313,782,21.85185185,40
11,2017,2017-18,656,549,1246,45.65217391,70
11,2017,2017-18,658,29,220,30,30
11,2017,2017-18,664,714,1186,43,45
11,2017,2017-18,665,2310,4018,37.7826087,70
11,2017,2017-18,680,1075,3585,40.34482759,70
11,2017,2017-18,681,924,2891,35.76923077,60
11,2017,2017-18,683,152,519,51.41176471,75
11,2017,2017-18,684,2420,3608,51.5,170
11,2017,2017-18,685,0,47,40,40
11,2017,2017-18,686,270,1160,46.31578947,60
11,2017,2017-18,687,689,1577,49.54545455,90
11,2017,2017-18,688,1341,3082,43.203125,65
11,2017,2017-18,689,1796,4135,41.53623188,75
11,2017,2017-18,702,75,80,80,80
11,2017,2017-18,708,26,18,35,35
11,2017,2017-18,709,1351,4997,47.94520548,160
11,2017,2017-18,710,1208,3854,37.54929577,150
11,2017,2017-18,711,1411,3845,27.28767123,130
11,2017,2017-18,712,1169,3614,36.2244898,60
11,2017,2017-18,718,161,332,38.47058824,58
11,2017,2017-18,719,3160,9368,56.84916201,100
11,2017,2017-18,720,2455,5236,34.7375,82
11,2017,2017-18,737,282,959,30.47826087,40
11,2017,2017-18,738,1184,5161,33.25,61
11,2017,2017-18,739,30,128,42.25,44
11,2017,2017-18,740,29,244,75.5625,95
11,2017,2017-18,750,135,250,50,50
11,2017,2017-18,756,3992,9378,35.52830189,45
11,2017,2017-18,757,3503,9640,33.5840708,75
11,2017,2017-18,759,31,118,51,51
11,2017,2017-18,761,128,740,38.57142857,40
11,2017,2017-18,762,800,3028,42.25806452,60
11,2017,2017-18,764,29,60,38,38
11,2017,2017-18,765,3444,10255,46.77419355,115
11,2017,2017-18,800,25,50,55,55
11,2017,2017-18,801,426,1259,40.23809524,45
11,2017,2017-18,802,378,822,32.5,40
11,2017,2017-18,813,1977,8316,55.16393443,90
11,2017,2017-18,814,1349,4416,73.125,100
11,2017,2017-18,821,133,468,58.94736842,175
11,2017,2017-18,822,421,1421,34.34285714,45
11,2017,2017-18,829,667,612,89.41666667,180
11,2017,2017-18,840,13,45,35,35
11,2017,2017-18,842,986,2855,37.60869565,155
11,2017,2017-18,849,1139,1752,103.125,180
11,2017,2017-18,850,5393,5227,79.06349206,200
11,2017,2017-18,860,17095,41685,56.61396574,180
11,2017,2017-18,861,167,630,111.875,125
11,2017,2017-18,863,221,750,56.66666667,80
11,2017,2017-18,866,8,30,45,45
11,2017,2017-18,867,1851,3275,75.05660377,210
11,2017,2017-18,877,875,2340,48.18181818,65
11,2017,2017-18,878,744,2354,48.69047619,80
12,1998,1998-99,651,121,361,40.25,50
12,1998,1998-99,652,461,2842,83.57142857,150
12,1998,1998-99,653,690,2796,39.97321429,150
12,1998,1998-99,654,691,2532,45.69090909,90
12,1998,1998-99,655,930,3004,50.625,110
12,1998,1998-99,656,203,564,83.33333333,100
12,1998,1998-99,657,239,382,92.14285714,180
12,1998,1998-99,658,576,960,101.25,125
12,1998,1998-99,665,403,2388,58.40740741,160
12,1998,1998-99,666,20,100,150,150
12,1998,1998-99,667,29,97,95.55555556,100
12,1998,1998-99,680,1064,3850,38.5483871,75
12,1998,1998-99,681,124,1000,30,30
12,1998,1998-99,682,61,130,50,50
12,1998,1998-99,683,401,321,55,60
12,1998,1998-99,684,1142,1550,86.59090909,180
12,1998,1998-99,685,844,1631,62.88888889,100
12,1998,1998-99,686,377,667,70.18518519,120
12,1998,1998-99,687,745,1742,70.64102564,110
12,1998,1998-99,688,573,1585,66.36363636,80
12,1998,1998-99,689,329,900,84,100
12,1998,1998-99,702,33,15,200.3333333,220
12,1998,1998-99,704,242,391,93.33333333,160
12,1998,1998-99,705,150,100,75,75
12,1998,1998-99,707,171,345,30,60
12,1998,1998-99,708,2118,5805,48.10144928,160
12,1998,1998-99,709,591,1420,46.74418605,100
12,1998,1998-99,710,693,1234,40.54761905,60
12,1998,1998-99,711,945,2366,60.71428571,90
12,1998,1998-99,712,100,436,88,100
12,1998,1998-99,714,2,65,65,65
12,1998,1998-99,717,49,166,90,90
12,1998,1998-99,718,47,842,45.5,60
12,1998,1998-99,719,2365,11084,64.57954545,130
12,1998,1998-99,720,2138,7130,104.5528455,220
12,1998,1998-99,726,20,50,30,30
12,1998,1998-99,730,14,68,20,20
12,1998,1998-99,737,828,4237,31.39473684,50
12,1998,1998-99,738,683,3845,37.59259259,90
12,1998,1998-99,739,265,649,59.85,110
12,1998,1998-99,740,42,134,83.33333333,100
12,1998,1998-99,742,10,10,100,100
12,1998,1998-99,753,9,106,26.66666667,30
12,1998,1998-99,756,1062,6917,34.05263158,48
12,1998,1998-99,757,1290,8762,35.56441718,120
12,1998,1998-99,762,862,2417,73.81818182,100
12,1998,1998-99,765,1343,2318,67.94117647,75
12,1998,1998-99,767,6,90,40,40
12,1998,1998-99,768,22,130,70,70
12,1998,1998-99,776,10,41,20,20
12,1998,1998-99,800,65,180,42.5,50
12,1998,1998-99,801,392,2247,57.66666667,75
12,1998,1998-99,802,53,60,140,180
12,1998,1998-99,807,716,1652,81.73913043,150
12,1998,1998-99,813,2621,4855,72,100
12,1998,1998-99,814,563,1155,86.92307692,110
12,1998,1998-99,821,318,2735,46.85185185,65
12,1998,1998-99,822,59,145,22.5,40
12,1998,1998-99,827,30,40,100,100
12,1998,1998-99,829,192,670,52.77777778,70
12,1998,1998-99,842,1085,2940,63.27027027,150
12,1998,1998-99,849,80,150,140,180
12,1998,1998-99,850,2195,4291,84.0625,130
12,1998,1998-99,860,10058,26999,65.83990719,270
12,1998,1998-99,867,1188,2359,106.4901961,190
12,1998,1998-99,869,30,50,172.5,180
12,1998,1998-99,877,235,500,65,70
12,1998,1998-99,878,458,685,68.125,120
12,1998,1998-99,880,30,66,40,40
12,1998,1998-99,888,90,100,55,55
12,1999,1999-00,651,157,364,37.42857143,70
12,1999,1999-00,652,522,2308,60.91304348,100
12,1999,1999-00,653,794,2275,33.66363636,60
12,1999,1999-00,654,314,1140,46.03448276,60
12,1999,1999-00,655,378,1233,41.61764706,65
12,1999,1999-00,656,723,1885,50,60
12,1999,1999-00,657,14,81,83.33333333,90
12,1999,1999-00,662,22,36,50,50
12,1999,1999-00,663,3,14,35,35
12,1999,1999-00,665,847,1589,41.30434783,60
12,1999,1999-00,666,24,30,97,97
12,1999,1999-00,680,252,1500,37.77777778,100
12,1999,1999-00,683,363,226,52.5,60
12,1999,1999-00,684,1262,1709,81.09090909,184
12,1999,1999-00,685,569,1340,50.65789474,90
12,1999,1999-00,686,333,667,64.16666667,80
12,1999,1999-00,687,288,749,61.375,90
12,1999,1999-00,688,1663,5442,64.3220339,100
12,1999,1999-00,689,316,910,63.33333333,80
12,1999,1999-00,704,350,569,39.16666667,45
12,1999,1999-00,707,350,467,31.66666667,60
12,1999,1999-00,708,1249,4675,44.7,100
12,1999,1999-00,709,1042,1945,39.53061224,80
12,1999,1999-00,710,1062,1844,40.125,90
12,1999,1999-00,711,899,2324,49.10714286,90
12,1999,1999-00,712,63,166,56,80
12,1999,1999-00,713,8,15,27,27
12,1999,1999-00,717,13,114,90,90
12,1999,1999-00,718,81,393,36.94444444,40
12,1999,1999-00,719,1380,5751,61.86956522,100
12,1999,1999-00,720,1458,6675,70.07692308,180
12,1999,1999-00,732,8,60,30,30
12,1999,1999-00,733,19,99,20,20
12,1999,1999-00,737,2051,7662,29.03125,59
12,1999,1999-00,738,1197,6079,34.30508475,59
12,1999,1999-00,739,157,693,57.23684211,120
12,1999,1999-00,740,32,276,80.71428571,110
12,1999,1999-00,741,0,60,95,95
12,1999,1999-00,750,2,40,35,35
12,1999,1999-00,754,9,150,35,35
12,1999,1999-00,756,2107,10008,32.63703704,85
12,1999,1999-00,757,1783,9406,28.48623853,55
12,1999,1999-00,758,41,520,30,30
12,1999,1999-00,761,268,245,60,60
12,1999,1999-00,762,586,1274,68.23529412,90
12,1999,1999-00,765,964,1700,48.23529412,70
12,1999,1999-00,767,18,30,20,20
12,1999,1999-00,769,0,20,100,100
12,1999,1999-00,786,29,168,25,25
12,1999,1999-00,787,18,78,25,25
12,1999,1999-00,800,31,209,38,80
12,1999,1999-00,801,600,2031,44.85,90
12,1999,1999-00,806,360,171,60.55555556,100
12,1999,1999-00,807,879,2408,53.78378378,150
12,1999,1999-00,813,2857,4760,91.91176471,100
12,1999,1999-00,814,867,1720,98.88888889,100
12,1999,1999-00,821,478,2430,40.84,60
12,1999,1999-00,822,20,50,30,30
12,1999,1999-00,829,723,1523,65.3125,130
12,1999,1999-00,831,29,105,42.5,45
12,1999,1999-00,842,2608,4338,44.3220339,60
12,1999,1999-00,849,697,400,22.5,25
12,1999,1999-00,850,2438,5935,100.5853659,160
12,1999,1999-00,860,7533,22777,47.7260274,175
12,1999,1999-00,867,343,875,46.25,55
12,1999,1999-00,872,166,305,120,120
12,1999,1999-00,877,182,500,52.5,60
12,1999,1999-00,878,199,455,87.5,120
12,1999,1999-00,880,64,162,48,50
12,1999,1999-00,890,269,550,144,180
12,1999,1999-00,892,12,20,35,35
12,2000,2000-01,651,333,855,63.75,90
12,2000,2000-01,652,1431,4421,59.97752809,145
12,2000,2000-01,653,1290,2942,54.86516854,120
12,2000,2000-01,654,462,1758,51.30434783,90
12,2000,2000-01,655,261,1023,53.38709677,115
12,2000,2000-01,656,278,595,64.3,80
12,2000,2000-01,657,835,1640,81.875,90
12,2000,2000-01,659,3,60,50,50
12,2000,2000-01,665,470,1338,45.70833333,70
12,2000,2000-01,680,1053,2150,57.03703704,150
12,2000,2000-01,681,360,401,41,60
12,2000,2000-01,682,46,50,20,20
12,2000,2000-01,683,501,342,58.82352941,70
12,2000,2000-01,684,1754,2204,88.7,180
12,2000,2000-01,685,975,1825,75.34090909,100
12,2000,2000-01,686,472,1016,59.21875,90
12,2000,2000-01,687,1072,1443,82.75862069,160
12,2000,2000-01,688,1137,2882,64.88888889,90
12,2000,2000-01,689,661,1335,64.34782609,90
12,2000,2000-01,690,635,1300,88.57142857,100
12,2000,2000-01,701,27,88,60,60
12,2000,2000-01,704,34,26,80,80
12,2000,2000-01,707,600,745,79.16666667,180
12,2000,2000-01,708,1278,4489,46.7037037,125
12,2000,2000-01,709,657,1142,47.5,90
12,2000,2000-01,710,712,1360,38.23913043,90
12,2000,2000-01,711,1487,3348,42.71428571,80
12,2000,2000-01,712,233,615,52.22222222,60
12,2000,2000-01,718,45,264,40.13333333,90
12,2000,2000-01,719,1874,6953,66.56849315,100
12,2000,2000-01,720,2535,6372,73.18471338,160
12,2000,2000-01,731,28,40,30,30
12,2000,2000-01,736,5,53,20,20
12,2000,2000-01,737,1372,7172,29.12931034,60
12,2000,2000-01,738,678,3985,40.54117647,70
12,2000,2000-01,739,184,714,57.5,60
12,2000,2000-01,740,59,163,80,90
12,2000,2000-01,742,131,140,60,60
12,2000,2000-01,751,5,70,30,30
12,2000,2000-01,756,1785,7440,32.23300971,50
12,2000,2000-01,757,2122,11804,34.57758621,90
12,2000,2000-01,759,3,65,35,35
12,2000,2000-01,761,175,317,48.88888889,60
12,2000,2000-01,762,861,2127,66.5625,90
12,2000,2000-01,765,991,2236,65.32,120
12,2000,2000-01,767,52,238,31.66666667,35
12,2000,2000-01,800,69,260,61,75
12,2000,2000-01,801,1108,3613,38.22222222,60
12,2000,2000-01,807,826,2056,51.08695652,60
12,2000,2000-01,813,1926,3050,91.08695652,225
12,2000,2000-01,814,1480,2290,94.28571429,120
12,2000,2000-01,821,515,1510,38,45
12,2000,2000-01,822,408,1530,41.38888889,45
12,2000,2000-01,829,521,936,81.57894737,130
12,2000,2000-01,842,2091,3545,50.67307692,160
12,2000,2000-01,848,4,10,35,35
12,2000,2000-01,849,534,438,87.22222222,150
12,2000,2000-01,850,1937,3315,84.16666667,140
12,2000,2000-01,859,39,119,50,50
12,2000,2000-01,860,10788,24368,49.19259259,120
12,2000,2000-01,861,7,50,30,30
12,2000,2000-01,866,12,35,40,40
12,2000,2000-01,867,623,1003,29.55555556,40
12,2000,2000-01,877,343,775,60,75
12,2000,2000-01,878,1222,1320,63.84615385,90
12,2001,2001-02,651,78,414,45,50
12,2001,2001-02,652,1108,2517,68.71428571,145
12,2001,2001-02,653,778,2994,49.53571429,100
12,2001,2001-02,654,548,1489,60,90
12,2001,2001-02,655,345,648,81.07142857,185
12,2001,2001-02,656,492,806,115,175
12,2001,2001-02,657,375,870,68.33333333,120
12,2001,2001-02,680,167,439,32.85714286,40
12,2001,2001-02,681,730,1190,51,75
12,2001,2001-02,683,368,170,57.85714286,90
12,2001,2001-02,684,1256,1449,87.08333333,180
12,2001,2001-02,685,1291,1335,75.43181818,100
12,2001,2001-02,686,1008,1125,76.80555556,180
12,2001,2001-02,687,800,863,73,105
12,2001,2001-02,688,2476,3638,68.13461538,95
12,2001,2001-02,689,1184,1207,65.47619048,90
12,2001,2001-02,704,678,507,80,120
12,2001,2001-02,705,69,70,75,75
12,2001,2001-02,707,238,289,26,45
12,2001,2001-02,708,1153,3629,43.40540541,100
12,2001,2001-02,709,747,1362,70,90
12,2001,2001-02,710,426,499,58.15789474,90
12,2001,2001-02,711,1537,2008,54.6,80
12,2001,2001-02,712,474,515,67.46153846,80
12,2001,2001-02,718,89,564,34.72222222,42
12,2001,2001-02,719,1729,6016,62.34408602,100
12,2001,2001-02,720,2543,6593,64.18181818,150
12,2001,2001-02,721,9,14,150,150
12,2001,2001-02,722,12,22,60,60
12,2001,2001-02,726,75,104,100,150
12,2001,2001-02,733,9,93,35,50
12,2001,2001-02,737,1376,4923,33.40206186,57
12,2001,2001-02,738,1078,4808,37.5,70
12,2001,2001-02,739,93,373,38.94736842,60
12,2001,2001-02,740,21,124,100,100
12,2001,2001-02,750,72,180,40,45
12,2001,2001-02,754,18,100,25,25
12,2001,2001-02,756,2043,8114,33.54945055,90
12,2001,2001-02,757,1620,9743,33.73404255,50
12,2001,2001-02,760,17,10,50,50
12,2001,2001-02,761,901,932,48.63265306,60
12,2001,2001-02,762,645,614,56.96428571,70
12,2001,2001-02,765,1481,1423,72.94117647,90
12,2001,2001-02,768,183,221,60,60
12,2001,2001-02,801,803,2750,43.94871795,90
12,2001,2001-02,802,599,1220,47.9,60
12,2001,2001-02,807,1219,2838,47.5,60
12,2001,2001-02,810,2,10,30,30
12,2001,2001-02,813,1113,1635,84.64285714,100
12,2001,2001-02,814,1228,1675,92.5,100
12,2001,2001-02,821,1335,3785,44.59016393,90
12,2001,2001-02,822,362,1390,37.9375,65
12,2001,2001-02,829,23,32,140,140
12,2001,2001-02,842,2885,5943,56.48076923,120
12,2001,2001-02,848,18,41,30,30
12,2001,2001-02,849,269,385,93.75,150
12,2001,2001-02,850,1879,3045,83.34782609,150
12,2001,2001-02,852,200,150,100,100
12,2001,2001-02,860,9574,24078,57.01002506,170
12,2001,2001-02,866,15,50,50,50
12,2001,2001-02,867,1556,2200,117.2727273,150
12,2001,2001-02,870,12,48,60,60
12,2001,2001-02,878,110,90,50,50
12,2001,2001-02,892,37,139,80,120
12,2002,2002-03,651,503,932,50.71428571,65
12,2002,2002-03,652,2085,4464,55.08928571,85
12,2002,2002-03,653,1052,1951,48.60215054,90
12,2002,2002-03,654,871,1534,61.94444444,80
12,2002,2002-03,655,768,967,47.83333333,90
12,2002,2002-03,656,490,662,82.14285714,125
12,2002,2002-03,657,982,762,107.7777778,180
12,2002,2002-03,665,1963,2364,39.3,54
12,2002,2002-03,666,16,110,75,80
12,2002,2002-03,680,1005,1480,36.33333333,70
12,2002,2002-03,681,1287,1269,35.38461538,70
12,2002,2002-03,683,437,209,54.18181818,90
12,2002,2002-03,684,3986,3497,78.44444444,180
12,2002,2002-03,685,2999,2164,62.171875,120
12,2002,2002-03,686,1357,851,63.29411765,100
12,2002,2002-03,687,1752,1094,66.67567568,115
12,2002,2002-03,688,4061,3079,63.57142857,95
12,2002,2002-03,689,2703,2385,67.21212121,80
12,2002,2002-03,704,231,129,60,70
12,2002,2002-03,705,29,40,30,30
12,2002,2002-03,707,387,577,21.66666667,25
12,2002,2002-03,708,3121,6778,35.83098592,120
12,2002,2002-03,709,3039,3504,44.14893617,91
12,2002,2002-03,710,1035,978,35.02702703,90
12,2002,2002-03,711,4184,3920,49.04761905,80
12,2002,2002-03,712,1148,1050,61.75,80
12,2002,2002-03,713,14,40,60,60
12,2002,2002-03,718,82,188,40,40
12,2002,2002-03,719,2508,5865,61.55284553,90
12,2002,2002-03,720,3535,8219,77.26940639,180
12,2002,2002-03,730,85,98,27,34
12,2002,2002-03,732,13,152,73,73
12,2002,2002-03,737,2292,4719,34.78021978,60
12,2002,2002-03,738,2693,4465,38.39795918,70
12,2002,2002-03,739,70,182,50,50
12,2002,2002-03,740,63,114,92.6,122
12,2002,2002-03,755,139,184,45,60
12,2002,2002-03,756,3322,9741,34.14285714,60
12,2002,2002-03,757,3109,10244,36.54304636,70
12,2002,2002-03,761,498,841,56.92307692,60
12,2002,2002-03,762,1236,2181,53.42857143,60
12,2002,2002-03,763,4,17,60,60
12,2002,2002-03,765,1010,990,64.23076923,80
12,2002,2002-03,771,327,225,60,60
12,2002,2002-03,800,33,80,70,70
12,2002,2002-03,801,722,2110,42.83333333,70
12,2002,2002-03,802,99,192,35,35
12,2002,2002-03,803,31,24,60,60
12,2002,2002-03,807,805,1937,50.84444444,90
12,2002,2002-03,813,2892,3455,82.56410256,100
12,2002,2002-03,814,2374,3120,87.85714286,100
12,2002,2002-03,819,67,73,65,80
12,2002,2002-03,821,615,1165,58.6,185
12,2002,2002-03,822,360,1170,33.22727273,45
12,2002,2002-03,827,14,38,20,20
12,2002,2002-03,829,23,63,78.75,90
12,2002,2002-03,841,50,60,20,20
12,2002,2002-03,842,1312,2888,58.32258065,185
12,2002,2002-03,847,760,200,130,130
12,2002,2002-03,849,51,60,150,150
12,2002,2002-03,850,2780,4205,88.33333333,200
12,2002,2002-03,860,10868,26270,57.78108108,180
12,2002,2002-03,867,1375,1942,71.33333333,150
12,2002,2002-03,877,339,515,62.5,80
12,2002,2002-03,878,297,929,44.16666667,120
12,2002,2002-03,897,2301,1200,110,130
12,2003,2003-04,651,423,1325,40.44827586,55
12,2003,2003-04,652,1881,4226,55.30434783,96
12,2003,2003-04,653,1462,3595,39.34126984,108
12,2003,2003-04,654,1076,2288,42.875,75
12,2003,2003-04,655,965,2322,41.58064516,90
12,2003,2003-04,656,681,1041,72,125
12,2003,2003-04,657,409,555,50.90909091,75
12,2003,2003-04,665,400,600,47.5,50
12,2003,2003-04,680,1096,2477,38.03571429,100
12,2003,2003-04,681,1003,1716,49.30769231,90
12,2003,2003-04,683,241,121,53.44444444,60
12,2003,2003-04,684,1153,2100,69.61764706,180
12,2003,2003-04,685,828,1273,68.53658537,100
12,2003,2003-04,686,1152,1720,58.63829787,100
12,2003,2003-04,687,1387,1574,57.97297297,100
12,2003,2003-04,688,3087,4622,67.4137931,110
12,2003,2003-04,689,1400,1798,59.92857143,75
12,2003,2003-04,690,335,210,90,95
12,2003,2003-04,702,15,105,180,180
12,2003,2003-04,704,714,708,88,164
12,2003,2003-04,705,15,20,130,130
12,2003,2003-04,707,130,217,26.16666667,30
12,2003,2003-04,708,2091,5484,40.96969697,80
12,2003,2003-04,709,952,1531,48.17073171,80
12,2003,2003-04,710,361,547,45,80
12,2003,2003-04,711,1605,3478,59.03846154,110
12,2003,2003-04,712,2467,3621,56.05128205,120
12,2003,2003-04,718,26,147,44.33333333,120
12,2003,2003-04,719,2636,8197,72.13333333,130
12,2003,2003-04,720,2594,8708,60.56585366,150
12,2003,2003-04,737,1340,4017,26.25373134,46
12,2003,2003-04,738,1042,3830,30.5443038,70
12,2003,2003-04,739,178,360,58.42105263,100
12,2003,2003-04,740,13,36,62.5,65
12,2003,2003-04,756,2168,7207,35.4,90
12,2003,2003-04,757,2125,9696,29.19902913,60
12,2003,2003-04,761,994,1728,42.90697674,60
12,2003,2003-04,762,1368,1838,50.33333333,90
12,2003,2003-04,765,1360,1735,66.04166667,100
12,2003,2003-04,800,18,35,55,55
12,2003,2003-04,801,806,1744,45.63157895,95
12,2003,2003-04,802,278,740,47.14285714,70
12,2003,2003-04,807,1605,1811,47.87234043,120
12,2003,2003-04,813,3335,4712,50.20833333,75
12,2003,2003-04,814,1325,1777,68.41176471,90
12,2003,2003-04,821,2002,5371,34.41304348,65
12,2003,2003-04,822,549,1970,35.26666667,85
12,2003,2003-04,829,463,1365,57.5,60
12,2003,2003-04,842,1836,4921,45.53125,120
12,2003,2003-04,850,2102,3539,105,180
12,2003,2003-04,860,12073,31629,50.11410788,230
12,2003,2003-04,867,1855,2159,102.8571429,180
12,2003,2003-04,877,1125,1530,53.46153846,70
12,2003,2003-04,897,2465,2660,135.3125,150
12,2004,2004-05,651,694,1524,81.66666667,120
12,2004,2004-05,652,1447,3141,73.27083333,160
12,2004,2004-05,653,1751,3629,40.29661017,100
12,2004,2004-05,654,1408,2144,53.53703704,155
12,2004,2004-05,655,712,1295,44.95555556,80
12,2004,2004-05,656,238,466,75.5,100
12,2004,2004-05,657,460,654,96.33333333,180
